"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C3P1",-0.309678497267761,10.826921015625,-1.56019579436283,0.121143569831538,0.169378981335013,-5.64276067394515
"AK4 /// LOC100507855",-0.186234419398907,9.11918865234375,-1.56016595006916,0.121150620875804,0.169378981335013,-5.64280621039988
"LOC101929315",0.125858879781421,2.639412578125,1.56007869330039,0.121171238114804,0.169397736594162,-5.64293934205894
"FAM21EP /// FAM21FP",0.170626912568305,4.423742109375,1.55998489847672,0.121193403277358,0.169418653496788,-5.64308244113331
"CALY",0.140165601092896,2.521718671875,1.55972514750498,0.121254803181831,0.169494411674591,-5.64347868974005
"OCLN",0.181665867486337,6.68499111328125,1.55955650337736,0.121294680437509,0.169540077487978,-5.64373592136694
"ZFP91",0.215062472677595,7.2574080859375,1.55950270809109,0.121307402946863,0.1695477844848,-5.64381796928079
"ATP2C2",0.156393433515483,4.14280138020833,1.55915377955054,0.121389949691699,0.169653076044255,-5.64435008466778
"PRMT7",0.186658770491801,5.880994140625,1.55903249063126,0.121418653668301,0.169683109582795,-5.64453502319487
"LOC101928845",-0.189961120218582,3.108071640625,-1.55889954378689,0.121450122753178,0.169715084135598,-5.64473772154069
"ENO1-AS1",0.236374426229506,3.517159375,1.55887486527046,0.121455964973231,0.169715084135598,-5.64477534598354
"TBX4",0.222816475409834,4.289986953125,1.55865394555938,0.12150827387079,0.169778090740865,-5.64511213083829
"MEGF11",0.0960761293260473,3.34083200520833,1.5582833035062,0.121596073736092,0.169890676860692,-5.64567705925274
"ARHGAP44",0.176098743169399,4.73767578125,1.55815985991691,0.121625326916244,0.169921454652216,-5.64586518185232
"SNORA43",0.181381994535517,5.350763046875,1.55805826830007,0.121649405876905,0.169945000369732,-5.64601999224203
"USP9X",0.148994608378871,8.38821604166667,1.55768643144692,0.121737569766278,0.170058065029569,-5.6465865329527
"KRTAP4-6 /// LOC101930568",0.183598551912568,3.832920703125,1.55760296811189,0.121757366174179,0.170075617794078,-5.64671368205845
"ZNF155",0.23223281420765,3.414390234375,1.55756723112101,0.121765843297947,0.170077358178497,-5.64676812223874
"CDNF",-0.255666338797814,4.7262846875,-1.55723268084337,0.121845224162674,0.170178127809151,-5.64727770327089
"PRR34",0.188958497267756,5.462847734375,1.55676104383076,0.121957201977192,0.170324410100562,-5.64799591332477
"LPIN1",0.205808852459016,6.56165989583333,1.55669357360009,0.121973227661859,0.170328458918088,-5.64809864003606
"NUMBL",0.119138114754096,6.073293515625,1.55665764292904,0.121981762677154,0.170328458918088,-5.64815334448254
"BTF3P11",0.114314562841529,1.962117734375,1.55665737376564,0.121981826616338,0.170328458918088,-5.64815375427923
"BPTF",0.171565398907105,5.9124799375,1.55558183670912,0.122237529820567,0.170667270182147,-5.64979069619163
"TSPAN16",0.15652023679417,4.34073723958333,1.55557573778079,0.122238981015665,0.170667270182147,-5.64979997550921
"KCNT2",-0.357059180327871,6.45523546875,-1.55550923435552,0.122254805900146,0.170679232787525,-5.64990115599544
"DFNB59",0.261235956284153,6.0249221875,1.55514429503582,0.122341674207184,0.170790371400343,-5.65045631245686
"OR2C3",0.10177281420765,1.955660546875,1.55480918414265,0.122421485274368,0.170891645418312,-5.65096598254565
"RPTOR",0.129739262295081,5.472702734375,1.55452706864446,0.122488706693769,0.170975334209937,-5.65139496993527
"RP11-195M16.3",0.151597158469943,3.780579375,1.55438892419368,0.122521633872857,0.171011146441731,-5.65160500629739
"DENND5B",0.113746535519124,4.744882,1.55432448090899,0.122536996532156,0.171022439973672,-5.65170298043624
"TH",0.145059508196721,2.56746484375,1.55335730720256,0.122767744377719,0.171334323133208,-5.65317291986408
"FUZ",0.247084207650271,5.88115546875,1.55301478343646,0.122849545820624,0.171438312430348,-5.65369328638512
"TBXA2R",0.136558490437158,6.37187439453125,1.55268660373549,0.122927962011397,0.17153756550033,-5.65419175753285
"PDCD1LG2",0.168034808743167,3.78528234375,1.5524890463629,0.122975185997324,0.171593282786963,-5.65449177789767
"MYOZ1",0.613975464480874,5.00491203125,1.55219479725792,0.123045549683124,0.171681279500924,-5.6549385709229
"SLC19A1",0.162666092896175,3.808184453125,1.55134148923345,0.123249780802542,0.171956035382357,-5.65623378756076
"WHAMMP2 /// WHAMMP3",0.11771063934426,3.880792953125,1.55065590527397,0.123414062674825,0.172175025452986,-5.65727392265496
"C14orf132",-0.269443551912573,6.13970078125,-1.5505111147603,0.123448779959953,0.172213244641643,-5.65749353523225
"MAGI2-AS3",-0.2931706010929,4.81229177083333,-1.55044279572824,0.123465163899755,0.172225885470745,-5.65759715200337
"MDN1",-0.301896074681239,4.736680859375,-1.55010712846823,0.123545686944858,0.172327989381037,-5.65810618135754
"HES4",0.31633912568306,4.9907190625,1.55001907843049,0.123566816087217,0.172347240370713,-5.65823968902679
"RP11-217B7.2",0.162369535519124,3.045396796875,1.54992713638899,0.123588882229092,0.172367795898259,-5.65837909022919
"LAMTOR2",-0.154844890710384,8.643506796875,-1.54968232623158,0.123647651977781,0.172439535992731,-5.65875022902985
"FAM214A",0.245419467213114,6.7235454296875,1.5494269507803,0.123708981570928,0.172514837338327,-5.65913732491615
"UNC45B",0.387989562841531,2.68048421875,1.54907609605226,0.123793280116174,0.172622158554124,-5.65966904724007
"DQ580846",0.176985983606555,2.739184765625,1.54903412081432,0.123803368385302,0.17262599148816,-5.65973265318102
"NEUROG3",-0.201661721311477,3.519086171875,-1.54892383260619,0.123829877989821,0.172652719800853,-5.6598997672574
"LOC157273",-0.607561038251368,5.77475171875,-1.54884707075755,0.123848331621246,0.172668213380658,-5.66001607379183
"ZNF34",0.175197732240437,4.703443671875,1.54844102733921,0.123945981015602,0.172794112588878,-5.66063120243768
"CLPX",-0.163483210382513,7.8627283984375,-1.54817804026542,0.124009259208065,0.172872082537559,-5.66102952737343
"RASD1",0.364578306010928,5.18397703125,1.5481101061847,0.124025609196271,0.172884628003099,-5.66113241095637
"IWS1",-0.149331133879786,6.4341604296875,-1.54735835400161,0.124206650250783,0.173126728333437,-5.66227062068993
"LOC100233156 /// MAFIP /// TEKT4P2",0.249539918032787,6.04468606770833,1.54717674766992,0.124250416938918,0.173177470009087,-5.66254550655156
"CTD-2540F13.2",-0.19782106557377,2.566296796875,-1.54694389703093,0.124306551187014,0.173245442280076,-5.66289791215681
"MYOT",0.926292377049182,3.878367421875,1.54687789942247,0.124322465137671,0.173257354982403,-5.66299778632061
"C1orf50 /// LOC100129924",0.166789508196722,6.92015125,1.54676778330189,0.124349020928904,0.173284095997619,-5.66316441587815
"CGB7 /// NTF4",0.155638797814208,3.5340915625,1.54660136972073,0.12438916200517,0.173329764225463,-5.6634162140088
"KRT84",0.159174125683059,2.864681171875,1.54617728168385,0.124491503673819,0.173462095166364,-5.66405777784144
"ZMYND19",-0.14003680327869,6.247157421875,-1.54611635805675,0.124506211326319,0.17347231149784,-5.6641499296744
"UBR3",-0.119353633879782,5.558725234375,-1.5460728687975,0.124516710963847,0.173476664013131,-5.6642157084989
"LOC728554 /// THOC3",0.201348661202185,8.118707109375,1.54596943686042,0.124541685403996,0.173501181111294,-5.66437214528094
"BC028044",0.157187267759562,2.20650078125,1.54570513119403,0.124605522001446,0.173579831643806,-5.66477185151397
"SH3D21",0.203746393442623,4.08358078125,1.54560378422041,0.124630006740802,0.173600266522587,-5.66492509983968
"CBLC",0.154119125683058,5.276095625,1.54557224188637,0.124637627928554,0.173600266522587,-5.66497279351511
"LOC729887",-0.220423387978142,5.057360625,-1.5455527644095,0.124642334216281,0.173600266522587,-5.66500224402076
"ATAD5",0.152286967213114,3.439518515625,1.5454456711489,0.124668213362967,0.173626029032271,-5.66516416572474
"LSM2",0.208873169398903,6.90136890625,1.54536235461915,0.124688349780751,0.173643791038146,-5.66529013026866
"RP13-487P22.1 /// UBE3A",0.187140109289616,2.81170625,1.54522473946315,0.124721615021301,0.173670845346286,-5.66549817345668
"ZNF696",-0.194583387978144,5.100316875,-1.54522089434341,0.124722544589461,0.173670845346286,-5.66550398615721
"ZC3HC1",0.155411967213108,7.65281203125,1.54480393027136,0.124823379222087,0.173796193248895,-5.66613423162514
"ZNF264",-0.208605464480875,5.41218125,-1.54478754757434,0.124827342370476,0.173796193248895,-5.66615899089342
"ARPC3",-0.209661939890713,9.357149296875,-1.54363441026209,0.125106547972847,0.17417461870021,-5.6679010985641
"LOC101928288",0.317893989071037,4.219894375,1.54317930869335,0.125216875761367,0.174317899846543,-5.66858830042227
"SET",0.155175792349725,9.79402859375,1.54268144541564,0.12533765788979,0.174475716948856,-5.66933984867023
"EEF1G /// MIR3654",0.112648998178503,11.9006963541667,1.54264944402944,0.125345424598759,0.174476202081009,-5.66938814828834
"DPP9",0.192036511839706,5.562887578125,1.541915337413,0.12552369585443,0.174714009142868,-5.67049586857928
"LOC340090",0.12998994535519,2.178475,1.54134926441715,0.125661298071206,0.174894569860674,-5.67134968983126
"BST1",0.284003579234972,4.349677578125,1.54130850364586,0.125671210872302,0.174894569860674,-5.67141115860287
"SLC2A4RG",0.188057875683059,6.17906724609375,1.54128992989692,0.125675728112894,0.174894569860674,-5.67143916799321
"LOC157860",0.296752322404369,3.385565390625,1.54120039811192,0.125697504543708,0.174914525314638,-5.67157417821472
"GNAI1",-0.246629590163936,7.111643671875,-1.54110133277481,0.125721603245093,0.174937709774868,-5.67172355582932
"CDC26",0.136756939890709,8.589018125,1.54015882656721,0.125951060108657,0.175246624098178,-5.67314426949446
"TRPM5",-0.258277349726776,3.179417734375,-1.53985928594476,0.126024053521745,0.175337813595472,-5.67359561519912
"CUL2",0.199118333333332,5.725136328125,1.5395439795633,0.126100924811035,0.175434387291822,-5.67407062523105
"PDCD5",-0.111876584699452,5.747779296875,-1.53942006112324,0.12613114607761,0.175466052862447,-5.67425728307819
"ODF2L",0.119706475409837,2.710378984375,1.53902605508318,0.126227274306599,0.175589395060989,-5.67485067656878
"TEX264",-0.13736270491803,6.996503671875,-1.53885395734576,0.126269280222621,0.17563743987439,-5.67510981873084
"SPRY3",0.177096775956282,3.02847703125,1.53879586998837,0.126283460771546,0.175646776898094,-5.67519727948754
"SENP2",0.127295519125684,6.09689020833333,1.53840091228695,0.126379912902072,0.175770537014768,-5.67579187355916
"RP1-86D1.3",-0.316360655737705,4.89608375,-1.53834817921265,0.126392795170542,0.175778059508701,-5.67587125010114
"LOC728743",0.158594494535517,4.9613562109375,1.53813036284742,0.126446016927072,0.175841679070817,-5.67619909073446
"DDX31",0.0970986429872482,5.19025158854167,1.53804718158022,0.126466346288039,0.175854375372606,-5.67632427704741
"CDR1",0.161929508196721,2.0616840625,1.53800516495679,0.126476616058251,0.175854375372606,-5.67638750883031
"MSMB",0.116501625683059,2.2135064453125,1.5379938750845,0.126479375658825,0.175854375372606,-5.67640449893497
"TMEM140",0.22899131147541,8.38603734375,1.53797064521917,0.126485053919148,0.175854375372606,-5.67643945713147
"TRAPPC9",0.137974444444446,6.10154411458333,1.537876967983,0.126507954226767,0.175875817674285,-5.67658042511455
"TVP23C",0.121918907103826,6.167010625,1.53763500898845,0.126567118556122,0.175947669982859,-5.67694449311394
"LOC102723692",0.188757377049179,3.643734375,1.53700106423962,0.126722235421417,0.176152894628352,-5.67789810774759
"TSR3",0.102437390710383,5.5926973046875,1.53605427307242,0.126954179850947,0.176464884468664,-5.67932161739776
"RP11-421F16.3",0.148269535519125,2.487727734375,1.53591375451484,0.126988632482922,0.176502342276227,-5.6795328163467
"TAF1L",0.212526530054644,3.636136015625,1.53586439060328,0.127000737376274,0.176508736222299,-5.67960700572936
"RP11-420K14.2",0.13278756830601,2.421651484375,1.53552427390506,0.127084164623821,0.176614249110865,-5.68011810711785
"HNF4A",0.154258424408013,6.261981171875,1.53534738728578,0.127127570203874,0.176664133010051,-5.68038387568243
"GAS2",-0.271443278688528,9.080455625,-1.53526975853511,0.127146622931767,0.176673430990701,-5.68050050199007
"AQP3",-0.206544690346087,7.939213203125,-1.53525891580282,0.127149284284847,0.176673430990701,-5.68051679122182
"RBPJ",0.127480974499087,6.338945859375,1.53487849766911,0.127242685831556,0.176792767648759,-5.68108823002308
"WDR72",0.192682459016392,6.15972921875,1.53360235565074,0.127556403005995,0.17721818174145,-5.68300416849715
"MAGEA1",0.186285765027323,3.417446953125,1.53306116040506,0.127689630028421,0.177382497154199,-5.68381622916918
"C15orf26",0.13687887978142,2.378991015625,1.53306064920433,0.127689755923374,0.177382497154199,-5.68381699609261
"C17orf50",0.160956912568303,4.295805390625,1.5327767742887,0.127759681744479,0.177461379070441,-5.6842428383148
"IRS1",-0.295770965391625,7.13187385416667,-1.53276886778907,0.127761629753392,0.177461379070441,-5.68425469780731
"CYP2C9",-0.171017287275571,10.7317172433036,-1.5326849131542,0.127782315996549,0.177479631052252,-5.68438062339326
"ART3",0.392354098360655,2.0786925,1.53264072409364,0.127793205145315,0.177484274285079,-5.68444690096197
"LOC101928290 /// LOC101928317",0.19168893442623,2.755353515625,1.53258309005175,0.127807408527801,0.17748652069159,-5.68453334140192
"PFN2",0.389802431693983,7.647782109375,1.53257291986372,0.127809915006525,0.17748652069159,-5.68454859448414
"DLG5-AS1",0.110158224043714,3.641205390625,1.53206876584668,0.127934214021011,0.177648642919718,-5.68530459413566
"CFC1 /// CFC1B",0.144866748633879,2.552624453125,1.53171511563687,0.128021463100072,0.177759301736449,-5.68583476403322
"SART1",-0.284260081967216,5.482539609375,-1.53147707737776,0.128080215890522,0.177830382393452,-5.68619154940216
"C16orf87",0.19712331967213,4.1437181640625,1.53142667797743,0.128092658230111,0.177837159646551,-5.68626708405013
"LOC349160 /// MIR490",0.168038715846993,2.338630234375,1.53117754479837,0.128154176887057,0.177912067074937,-5.68664043001201
"RP4-560B9.4",0.125183551912567,2.52698390625,1.53098297191917,0.128202239083259,0.177968285618737,-5.68693197227665
"AIMP2",0.159977750455369,7.89032434895833,1.5305807662065,0.128301634400112,0.1780957531333,-5.68753451221095
"LOC100130964",0.134978606557377,2.253066484375,1.53032011400134,0.128366080578359,0.178174695497374,-5.68792491088234
"BC019672 /// USP32P2",0.197076639344261,3.910713671875,1.53027855462517,0.128376358473795,0.178178446317931,-5.68798715160126
"POLRMT",0.16113857923497,5.13872520833333,1.52988930151061,0.128472654634792,0.178301577683974,-5.6885700310288
"RAET1E",0.174977185792349,2.686561796875,1.52932191345785,0.128613120774965,0.178485992484492,-5.68941939901196
"FLJ12825",0.162741448087432,3.619159609375,1.52859796704809,0.128792520748826,0.178724413712454,-5.69050269044506
"PKHD1L1",0.246341639344263,2.670109375,1.52856206731418,0.128801422119184,0.178726221135292,-5.69055639684538
"PRR34-AS1",-0.233984262295085,6.45088875,-1.52807122413836,0.128923175622221,0.178884613924525,-5.69129058167815
"EIF1B",0.0966064344262287,5.8792155078125,1.52766265667558,0.129024589623407,0.179014768047578,-5.69190152817442
"RANBP9",0.170868469945354,5.88532484375,1.52757722824563,0.129045802462152,0.179033638524734,-5.69202925264607
"FEN1",0.310072158469945,6.192685859375,1.52736855732535,0.129097629318781,0.179094977089639,-5.6923412086182
"LINC00028",-0.287199590163936,4.879397890625,-1.52724324969876,0.129128759388706,0.179127597807276,-5.69252851953435
"PNPLA8",0.128585054644809,8.216199296875,1.52706687265222,0.129172586586151,0.179177827111717,-5.69279214434672
"APOC1",0.0775844262295085,12.99464765625,1.52698165354599,0.129193766514288,0.179196637873211,-5.69291950794488
"RP5-882O7.1",0.114272677595624,12.2083328125,1.52660188189648,0.129288186227076,0.179317026775613,-5.69348700957434
"KRT2",0.389796830601091,3.7537684375,1.5262070327146,0.129386412028407,0.179438256213301,-5.69407689756338
"KCP",0.119966967213116,4.41958518229167,1.52618919276474,0.129390851419115,0.179438256213301,-5.69410354621976
"EGF",0.158484289617486,2.259778671875,1.52502965519488,0.129679653820943,0.179828162128918,-5.69583497615363
"COX17 /// POPDC2",0.181327677595625,9.429639609375,1.5249862456224,0.12969047553106,0.179832565999913,-5.69589977099619
"LTC4S",-0.22754043715847,5.2365321875,-1.52478788743008,0.129739933899697,0.179890540902015,-5.69619582563365
"BNIP2",0.19355494535519,7.802437890625,1.52458506723333,0.129790520133529,0.179950072715197,-5.6964985015202
"TK2",0.127419993169397,6.15546009765625,1.52434009939192,0.129851639238219,0.180024200110988,-5.69686402407844
"LOC339803",0.252257090163932,5.2594900390625,1.524159802991,0.129896637353543,0.180070076446156,-5.69713301259369
"AGFG1",0.14540694535519,5.498137328125,1.52414616353691,0.129900041966919,0.180070076446156,-5.69715336037304
"LOC440934",0.153345710382513,2.126669296875,1.52401899713566,0.129931787990132,0.180103468501173,-5.69734306287714
"CSAG2 /// CSAG3",0.198331092896173,3.89894265625,1.52383293391343,0.129978248086799,0.180157251163977,-5.69762059814152
"LRRC3B",0.184435983606558,2.315230546875,1.52362651045354,0.130029807409,0.180218094888609,-5.69792846486046
"LOC101930067",0.234112950819672,2.75159390625,1.5235936224621,0.130038023474342,0.180218862301369,-5.69797751137443
"LOC101929167",0.133078743169399,2.26588734375,1.52320843278152,0.130134281757477,0.180341639579064,-5.69855187636699
"RFK",0.178746816939889,8.0349222265625,1.52315865073739,0.130146726291346,0.180348259139366,-5.6986260972704
"ACACB",-0.268387827868854,7.60961868489583,-1.52294952026615,0.130199015010635,0.180410087961007,-5.69893786791629
"RP11-362K14.6",0.169797322404371,2.18047140625,1.52291762458608,0.130206991310458,0.180410511671398,-5.69898541420527
"RPS10P2 /// RPS10P2",-0.199500409836065,4.689531171875,-1.52280268723458,0.130235737405851,0.180439711580208,-5.69915674118147
"RPS27A",0.0980883333333296,6.73760877604167,1.52262360418001,0.130280536416763,0.180482334105831,-5.69942365964508
"RPS29P28 /// RPS29P28",0.146637404371584,1.943877109375,1.52261836129056,0.130281848148333,0.180482334105831,-5.6994314735742
"MIR1236 /// NELFE",0.165141229508193,7.762230234375,1.52235285019451,0.130348290588285,0.180563743131896,-5.69982715366222
"ZNF469",0.18472139344262,5.728942578125,1.52231043145199,0.130358908068726,0.180567816123465,-5.69989036237472
"MYO9A",0.159967322404367,6.0187371875,1.52209837139184,0.130411997227462,0.180630715198747,-5.70020633031493
"LOC284395",0.194969098360653,5.117194921875,1.52195825324563,0.130447085063971,0.180668675109209,-5.70041508203276
"GARNL3",0.140533087431692,4.296892265625,1.52152036708099,0.130556786560232,0.180809964075643,-5.70106733692542
"BEAN1",0.150428333333333,2.885068671875,1.52118027034373,0.130642039287809,0.180917378947791,-5.70157380431261
"DLEU2",0.158253469945355,3.887313671875,1.52098732640124,0.13069042434894,0.180973728624497,-5.70186108522349
"LOC101928779",0.130122158469945,3.837876015625,1.52084064535833,0.130727217348319,0.181014020489372,-5.70207946018271
"DCK",0.396992950819672,6.19708890625,1.52076779884619,0.130745492952624,0.181028668643417,-5.70218790464366
"SLC5A12",-0.224077969034608,2.37877846354167,-1.52064214521537,0.130777021424822,0.181061663757465,-5.70237494973339
"ST13",0.163933387978144,9.98302401041667,1.52049183038314,0.130814745616475,0.181103232497469,-5.70259868533179
"LOC100506272",0.119138306010928,2.22712203125,1.52018287825188,0.130892309479941,0.181199948144097,-5.70305847708158
"CA14",-0.351530136612021,6.592986171875,-1.51956322063176,0.131047986147313,0.181404781012583,-5.70398039828784
"LOC143188 /// VTI1A",0.208781530054644,4.3656615625,1.51950934283211,0.131061528734519,0.181412850508232,-5.704060540074
"TIMM23 /// TIMM23B",-0.129962814207653,8.466230859375,-1.51936575418255,0.13109762617522,0.181452137211862,-5.7042741109621
"MSI2",0.121070306618092,4.302279765625,1.51913358799493,0.131156008047095,0.181522261343279,-5.70461938911778
"CXXC4",-0.213898292349727,4.1036315234375,-1.5188728968142,0.131221587284134,0.181602337918378,-5.70500702904782
"RPUSD3",0.0645792404371557,5.153023421875,1.5186804955472,0.131270004065159,0.181658654719495,-5.70529308276944
"GBAS",0.287154672131146,7.064744296875,1.51857933245682,0.131295466851659,0.181683201762135,-5.70544347356876
"CASS4",0.111219603825135,2.7633153515625,1.518538316743,0.131305791625245,0.181686799566171,-5.70550444548439
"TGIF2LY",0.179209262295083,3.693583828125,1.51759777216924,0.131542727101573,0.182003937962763,-5.70690217620512
"LOC101929084",0.14791068306011,4.715545703125,1.51738227226404,0.131597061521181,0.182068405116363,-5.70722231008666
"RP5-1102E8.3",0.13535606557377,2.17369625,1.51732175704483,0.131612322507807,0.182078808622059,-5.70731220002013
"SELT",0.121077076502732,8.048377421875,1.51703032780978,0.131685835810349,0.182169795215822,-5.70774504358667
"C18orf12",0.200688497267759,4.325797890625,1.51694674778773,0.131706924889724,0.182188253449762,-5.70786916552321
"API5",0.106732158469945,5.854486421875,1.51603692835502,0.131936663682902,0.182495314621374,-5.70921988153134
"EBLN2",0.232943743169396,6.349601171875,1.51569738639879,0.132022481972146,0.182603279975588,-5.70972376445134
"RP11-5N11.2",0.166072404371583,4.73915109375,1.51557796351918,0.132052676172081,0.182634302220825,-5.70990096305163
"MRPL19",-0.172623615664847,5.16002200520833,-1.51513823899113,0.132163900268974,0.182777381920754,-5.71055330624326
"TIMM21",-0.109112199453553,7.2244916015625,-1.51454366330356,0.132314409210287,0.18297477096813,-5.71143508483629
"USP1",0.241840751366122,6.9806836328125,1.51436527193376,0.13235959279997,0.183026493189212,-5.71169958096125
"DUSP21",0.152862103825135,3.203168359375,1.51384985955713,0.132490206174064,0.183196334462903,-5.71246360022968
"FKBP1A-SDCBP2 /// SDCBP2",0.452677185792348,6.117699609375,1.51373226777278,0.132520019872116,0.183226786631719,-5.71263787673268
"P2RX6",0.125889412568306,4.3039516796875,1.51360396779979,0.132552554471979,0.183257998221765,-5.71282800836769
"TBC1D32",0.134511543715847,2.4864896484375,1.51358179778048,0.132558177030055,0.183257998221765,-5.71286086121828
"C8A",-0.236691857923505,10.81453640625,-1.51348028105084,0.132583925163573,0.183282821197087,-5.71301128880277
"RNF25",0.152236448087431,5.43002703125,1.51327192060769,0.132636784809891,0.183345117762482,-5.71332000700143
"CYP1B1-AS1",0.176851530054644,3.20145578125,1.51322911665614,0.132647645928949,0.183349355444809,-5.71338342259244
"TBC1D28",0.212799508196719,3.84256953125,1.51199012466255,0.132962331080996,0.183773522185169,-5.71521828347286
"GPR158",0.313078715846993,3.807166484375,1.51185767502802,0.132996005837326,0.183809264149366,-5.71541434634646
"PLEKHA8P1",0.136988606557375,5.259387265625,1.51159159872042,0.133063674791506,0.183891981379413,-5.71580816434665
"SIPA1L2",0.23701377959927,5.08305986979167,1.51115524036239,0.133174708509404,0.184034614814405,-5.71645387101106
"EDEM3",-0.229722468123859,6.732111328125,-1.51070640590459,0.133288992507913,0.18418172280043,-5.71711785162737
"FUT5",0.23288426229508,5.0347478125,1.51057864483009,0.133321537570713,0.184215871440675,-5.7173068194165
"C2orf57",-0.146757704918032,5.3384115625,-1.51046195163141,0.133351268707259,0.184246128179212,-5.71747940354578
"PGGT1B",0.14069132058288,5.855825859375,1.51021104030722,0.13341521356598,0.18432365032142,-5.71785044682333
"MAGEA6",0.146073633879782,2.328169765625,1.50989008724355,0.133497043578102,0.184425871656797,-5.7183249798782
"DNASE2",-0.200528346994538,7.5695680859375,-1.50922406231433,0.133666978264699,0.184649790249367,-5.71930939533096
"KCNQ2",0.125149043715846,3.657176015625,1.50891495712031,0.133745903221076,0.184747967566789,-5.71976612458687
"CD40",0.185698599726775,6.11775564453125,1.50877685251925,0.13378117775752,0.184785841018138,-5.71997015671527
"HEXA-AS1",0.109689262295082,2.375892578125,1.50868595946101,0.133804397542093,0.184804841591822,-5.72010442990854
"RP1-170O19.14",0.174454207650272,4.90344,1.50866149247571,0.133810648482514,0.184804841591822,-5.72014057281187
"UBAP1L",0.144456530054644,4.974284296875,1.50848489275709,0.133855773786402,0.184856309051504,-5.72040143110494
"RAB33B",-0.266050245901644,6.247050859375,-1.50841978740412,0.133872412710533,0.184868432770769,-5.72049759183587
"LYAR",-0.188630669398909,6.2760072265625,-1.50834413744432,0.133891748544369,0.184884279091384,-5.72060932193949
"TLR4",0.230188381147539,5.26876080078125,1.50796610397033,0.133988405168219,0.185006885614449,-5.72116757191253
"CPSF4",0.106807131147539,7.512070546875,1.50793217237107,0.133997083560898,0.185008007358516,-5.72121767281226
"C16orf71",0.153208251366118,4.72313328125,1.50779370344342,0.134032503124356,0.185046047985728,-5.72142211454863
"MYRF",0.149943524590162,4.524249921875,1.50741214914646,0.134130140443118,0.185169977297771,-5.7219853646621
"TFB1M",0.0948214959016394,5.60707048828125,1.50723528886164,0.134175416734681,0.185221610611557,-5.72224639898429
"GAMT",0.180303588342444,9.08105796875,1.50714575693796,0.134198341494512,0.185239487862815,-5.72237853103166
"AX747750 /// RP11-532F6.3",0.135906639344262,2.064906015625,1.5071231959068,0.134204118757754,0.185239487862815,-5.72241182561654
"NME1",0.231487076502731,8.944609453125,1.50654464017482,0.134352337539177,0.18543318930353,-5.72326546854866
"EIF3C",0.309706584699453,3.132307421875,1.50648442484162,0.134367771312061,0.185443608805286,-5.72335429642404
"SYT5",-0.14855142076503,4.07516359375,-1.50638847787345,0.134392366314059,0.185466669935261,-5.72349582746726
"CTD-2366F13.2",0.147553852459016,4.653022265625,1.50619317919923,0.134442439964765,0.185524887818076,-5.72378388498841
"DLX4",0.11956081967213,2.97801140625,1.50581783264623,0.134538718004353,0.18564522001446,-5.72433740450231
"TP73-AS1",0.111712978142074,4.89525143229167,1.5057916887526,0.13454542603599,0.18564522001446,-5.7243759536593
"RPE65",0.135019972677595,1.801892578125,1.50501128160443,0.134745784297379,0.185910767095346,-5.72552636607544
"EIF2S1",0.202762677595626,7.65936651041667,1.50463628115878,0.134842143190155,0.186032801961078,-5.72607895628174
"NUTF2 /// NUTF2P4",0.110294453551912,7.459057734375,1.50370709019003,0.13508113720309,0.186351595226505,-5.72744761338321
"NTN5",-0.108957581967212,3.7819923046875,-1.50360658174236,0.135107008467275,0.186376354202365,-5.72759560894954
"KLHL36",0.139499034608375,6.86304723958333,1.50355114788535,0.135121279014054,0.18638510834617,-5.72767722949529
"RBM3",-0.344418196721314,6.30865390625,-1.50304929903814,0.135250525473445,0.186550738467387,-5.7284160171308
"LOC388456",0.175170218579232,2.93740578125,1.50302332695665,0.135257216967872,0.186550738467387,-5.72845424497693
"INO80B /// INO80B-WBP1",0.315013251366119,4.961183671875,1.50180165161301,0.135572264047547,0.186974296376117,-5.73025168668595
"NUMB",-0.334804836065579,5.605154140625,-1.50147853036286,0.13565568674096,0.187078378900462,-5.73072685656083
"G0S2",-0.334706885245902,8.8663875,-1.50121549697312,0.135723625696987,0.187161097349504,-5.73111359061132
"RP11-222K16.1",0.193736830601093,2.98051375,1.50065669410177,0.135868047238774,0.187349268397489,-5.73193497297063
"SLC15A4",0.112680409836067,5.85911684895833,1.50052004613647,0.135903381905847,0.187387005652804,-5.73213578639902
"LOC339568",0.166725601092895,2.704263671875,1.49963396243501,0.136132681163422,0.187692166068567,-5.73343751785535
"SMG7-AS1",0.111542021857923,2.62216265625,1.49939974587561,0.136193341789913,0.187764794777184,-5.73378147760517
"ANKRD46",0.201583442622949,8.44283421875,1.49810004820054,0.136530338999506,0.188208747102114,-5.73568921158971
"GPR78",0.164004207650271,4.20657984375,1.49809610516369,0.136531362374841,0.188208747102114,-5.73569499686297
"C11orf74",0.173702950819671,6.192140625,1.49760183310501,0.136659693118592,0.188374610686825,-5.73642008259001
"ARHGEF37",0.237059672131147,5.20004,1.49690644278587,0.136840400764529,0.188612648029871,-5.73743981294512
"COL26A1",0.197721243169396,5.3212372265625,1.49649494957797,0.136947421267049,0.188749097462701,-5.73804301709098
"LINC00847",0.198740710382513,5.78242140625,1.49587518553441,0.137108731776353,0.188960352243046,-5.73895122128126
"RNFT1 /// TBC1D3P1-DHX40P1",-0.473190601092898,5.626576875,-1.49575550050811,0.13713990014423,0.188992233631704,-5.73912656624019
